"date";"server";"position";"name";"race";"points"
"2026-01-11";"R14";"73";"Crack";"ŁAPACZ MYŚLI";"169714350"
"2026-01-11";"R14";"74";"Jenot";"ŁAPACZ MYŚLI";"169528877"
"2026-01-11";"R14";"75";"San Escobar";"ŁAPACZ MYŚLI";"165288685"
"2026-01-11";"R14";"76";"vuko";"ŁAPACZ MYŚLI";"164833437"
"2026-01-11";"R14";"77";"Niezywa";"ŁAPACZ MYŚLI";"163829507"
"2026-01-11";"R14";"78";"Mózgg";"ŁAPACZ MYŚLI";"163822441"
"2026-01-11";"R14";"79";"Mathayus";"ŁAPACZ MYŚLI";"160532405"
"2026-01-11";"R14";"80";"Vill";"SSAK";"160481234"
"2026-01-11";"R14";"81";"Zajzajer";"ŁAPACZ MYŚLI";"154782979"
"2026-01-11";"R14";"82";"TERRAMOTO";"KULTYSTA";"151692648"
"2026-01-11";"R14";"83";"Vader666";"ŁAPACZ MYŚLI";"148417759"
"2026-01-11";"R14";"84";"Camos";"ŁAPACZ MYŚLI";"146366371"
"2026-01-11";"R14";"85";"Cudack";"WŁADCA ZWIERZĄT";"146130062"
"2026-01-11";"R14";"86";"Shaalltear";"ŁAPACZ MYŚLI";"146023888"
"2026-01-11";"R14";"87";"Muad";"SSAK";"145539434"
"2026-01-11";"R14";"88";"Verkleidung";"ŁAPACZ MYŚLI";"144922254"
"2026-01-11";"R14";"89";"Vaedok";"ŁAPACZ MYŚLI";"144670971"
"2026-01-11";"R14";"90";"PucMaster";"ŁAPACZ MYŚLI";"142550301"
"2026-01-11";"R14";"91";"luxon";"ŁAPACZ MYŚLI";"141219407"
"2026-01-11";"R14";"92";"QWERTY_2";"POTĘPIONY";"140327053"
"2026-01-11";"R14";"93";"carbon";"SSAK";"140304156"
"2026-01-11";"R14";"94";"Stadar";"ŁAPACZ MYŚLI";"138730351"
"2026-01-11";"R14";"95";"MasterMind88";"SSAK";"138527613"
"2026-01-11";"R14";"96";"Monstrazja";"WŁADCA ZWIERZĄT";"136678000"
"2026-01-11";"R14";"97";"Bossy";"KULTYSTA";"136428851"
"2026-01-11";"R14";"98";"lucky_boy";"SSAK";"135424669"
"2026-01-11";"R14";"99";"eto Boss";"SSAK";"131278320"
"2026-01-11";"R14";"100";"Blasfemia";"SSAK";"129733366"
"2026-01-11";"R14";"101";"Jeanette Voerman";"ŁAPACZ MYŚLI";"128598804"
"2026-01-11";"R14";"102";"Kikuczijo";"SSAK";"127338462"
"2026-01-11";"R14";"103";"Redav";"WŁADCA ZWIERZĄT";"127058827"
"2026-01-11";"R14";"104";"Wiewiórka";"ŁAPACZ MYŚLI";"126888139"
"2026-01-11";"R14";"105";"Misiek-09";"POTĘPIONY";"126615416"
"2026-01-11";"R14";"106";"Rockers";"ŁAPACZ MYŚLI";"126107661"
"2026-01-11";"R14";"107";"Pan ʷᶦᵉˡᵉᵇⁿʸ";"WŁADCA ZWIERZĄT";"125776401"
"2026-01-11";"R14";"108";"Arshem";"WŁADCA ZWIERZĄT";"125222456"
"2026-01-11";"R14";"109";"Electric Wizard";"ŁAPACZ MYŚLI";"125143375"
"2026-01-11";"R14";"110";"Cruzado";"ŁAPACZ MYŚLI";"125115842"
"2026-01-11";"R14";"111";"xAssasynx";"POTĘPIONY";"123961817"
"2026-01-11";"R14";"112";"pixel";"POTĘPIONY";"122830861"
"2026-01-11";"R14";"113";"Galvarino";"SSAK";"122628759"
"2026-01-11";"R14";"114";"Marcus1983";"SSAK";"121553719"
"2026-01-11";"R14";"115";"Żelusia";"ŁAPACZ MYŚLI";"119927408"
"2026-01-11";"R14";"116";"VIRION";"ŁAPACZ MYŚLI";"119604746"
"2026-01-11";"R14";"117";"Black Lotus";"SSAK";"119095998"
"2026-01-11";"R14";"118";"Insanity";"ŁAPACZ MYŚLI";"117090233"
"2026-01-11";"R14";"119";"Pan Komurek";"ŁAPACZ MYŚLI";"117031398"
"2026-01-11";"R14";"120";"Benkart";"ŁAPACZ MYŚLI";"115495430"
"2026-01-11";"R14";"121";"Parkietowa";"SSAK";"113718398"
"2026-01-11";"R14";"122";"Great";"SSAK";"113515213"
"2026-01-11";"R14";"123";"Twój Stary";"POTĘPIONY";"113217422"
"2026-01-11";"R14";"124";"barbarian";"POTĘPIONY";"111846580"
"2026-01-11";"R14";"125";"Ꮵⅇɭɭ๐๐๐ɫ";"ŁAPACZ MYŚLI";"110867892"
"2026-01-11";"R14";"126";"ZeitX";"SSAK";"110656342"
"2026-01-11";"R14";"127";"pkp";"ŁAPACZ MYŚLI";"109906490"
"2026-01-11";"R14";"128";"GRZMUCISLAW";"SSAK";"108280063"
"2026-01-11";"R14";"129";"Devlin";"ŁAPACZ MYŚLI";"108104514"
"2026-01-11";"R14";"130";"Model";"ŁAPACZ MYŚLI";"106169871"
"2026-01-11";"R14";"131";"Xargo";"ŁAPACZ MYŚLI";"105332215"
"2026-01-11";"R14";"132";"galanonim";"SSAK";"103743756"
"2026-01-11";"R14";"133";"Spartacus";"ŁAPACZ MYŚLI";"97940944"
"2026-01-11";"R14";"134";"PszeNik";"POTĘPIONY";"96839604"
"2026-01-11";"R14";"135";"Miguś";"SSAK";"96532979"
"2026-01-11";"R14";"136";"Skun";"WŁADCA ZWIERZĄT";"96333033"
"2026-01-11";"R14";"137";"beblok";"ŁAPACZ MYŚLI";"95218620"
"2026-01-11";"R14";"138";"Baniok";"KULTYSTA";"92582659"
"2026-01-11";"R14";"139";"gigu";"SSAK";"88069925"
"2026-01-11";"R14";"140";"Eilif77";"SSAK";"85328520"
"2026-01-11";"R14";"141";"Choi";"ŁAPACZ MYŚLI";"84286366"
"2026-01-11";"R14";"142";"Cacan";"SSAK";"83973204"
"2026-01-11";"R14";"143";"Hyperion";"WŁADCA ZWIERZĄT";"76543529"
"2026-01-11";"R14";"144";"bza";"ŁAPACZ MYŚLI";"75773139"
"2026-01-11";"R14";"145";"Tsu";"ŁAPACZ MYŚLI";"75707976"
"2026-01-11";"R14";"146";"Dragomira";"SSAK";"75326580"
"2026-01-11";"R14";"147";"adams";"WŁADCA ZWIERZĄT";"74199632"
"2026-01-11";"R14";"148";"Grimm";"SSAK";"72203711"
"2026-01-11";"R14";"149";"Citek";"ŁAPACZ MYŚLI";"71965812"
"2026-01-11";"R14";"150";"Sandro";"ŁAPACZ MYŚLI";"70562804"
"2026-01-11";"R14";"151";"złomek";"WŁADCA ZWIERZĄT";"70509666"
"2026-01-11";"R14";"152";"FortySeeker";"ŁAPACZ MYŚLI";"70419943"
"2026-01-11";"R14";"153";"Przemo";"ŁAPACZ MYŚLI";"70376715"
"2026-01-11";"R14";"154";"Enceladus";"SSAK";"70288584"
"2026-01-11";"R14";"155";"Wais77";"WŁADCA ZWIERZĄT";"69039041"
"2026-01-11";"R14";"156";"Clover";"POTĘPIONY";"68841030"
"2026-01-11";"R14";"157";"wampik-dropik";"ŁAPACZ MYŚLI";"68783799"
"2026-01-11";"R14";"158";"LastOne";"ŁAPACZ MYŚLI";"66887621"
"2026-01-11";"R14";"159";"Glowass";"ŁAPACZ MYŚLI";"66384985"
"2026-01-11";"R14";"160";"odom";"WŁADCA ZWIERZĄT";"65136762"
"2026-01-11";"R14";"161";"zuzia";"SSAK";"64190778"
"2026-01-11";"R14";"162";"Jester";"SSAK";"63750131"
"2026-01-11";"R14";"163";"Silesian";"SSAK";"62747195"
"2026-01-11";"R14";"164";"Tohal";"ŁAPACZ MYŚLI";"62176117"
"2026-01-11";"R14";"165";"Figo";"ŁAPACZ MYŚLI";"59951279"
"2026-01-11";"R14";"166";"Liver";"ŁAPACZ MYŚLI";"59240765"
"2026-01-11";"R14";"167";"Bad";"SSAK";"59204705"
"2026-01-11";"R14";"168";"Sujatus";"SSAK";"58362024"
"2026-01-11";"R14";"169";"YaLuz";"SSAK";"58118740"
"2026-01-11";"R14";"170";"Lopezzo";"SSAK";"56336248"
"2026-01-11";"R14";"171";"Nefthis";"ŁAPACZ MYŚLI";"55918993"
"2026-01-11";"R14";"172";"Cyngiel";"ŁAPACZ MYŚLI";"55735475"
"2026-01-11";"R14";"173";"H E R O";"SSAK";"55578977"
"2026-01-11";"R14";"174";"Marqus";"SSAK";"55089883"
"2026-01-11";"R14";"175";"ivi1987";"POTĘPIONY";"54420203"
"2026-01-11";"R14";"176";"Yogi";"POTĘPIONY";"53948651"
"2026-01-11";"R14";"177";"Pan O K R U S Z E K";"SSAK";"52266853"
"2026-01-11";"R14";"178";"Amnezja";"ŁAPACZ MYŚLI";"52005324"
"2026-01-11";"R14";"179";"qqrydza121";"SSAK";"51767438"
"2026-01-11";"R14";"180";"Sztych";"KULTYSTA";"50207718"
"2026-01-11";"R14";"181";"Skip";"SSAK";"50139177"
"2026-01-11";"R14";"182";"Rhealund";"SSAK";"48811511"
"2026-01-11";"R14";"183";"Klos3k";"ŁAPACZ MYŚLI";"48165478"
"2026-01-11";"R14";"184";"Zylarion";"ŁAPACZ MYŚLI";"48109296"
"2026-01-11";"R14";"185";"Anonimowy";"SSAK";"47336711"
"2026-01-11";"R14";"186";"ThingXx";"ŁAPACZ MYŚLI";"47036966"
"2026-01-11";"R14";"187";"gregor sunday";"SSAK";"45104840"
"2026-01-11";"R14";"188";"Przechrzta";"ŁAPACZ MYŚLI";"42763570"
"2026-01-11";"R14";"189";"HurryUp";"SSAK";"42144325"
"2026-01-11";"R14";"190";"Bastard Rycerski";"SSAK";"41990484"
"2026-01-11";"R14";"191";"BARWOJ";"SSAK";"41917400"
"2026-01-11";"R14";"192";"MEGA Radio";"ŁAPACZ MYŚLI";"41285409"
"2026-01-11";"R14";"193";"Sathis";"ŁAPACZ MYŚLI";"41078518"
"2026-01-11";"R14";"194";"megalla";"POTĘPIONY";"40989430"
"2026-01-11";"R14";"195";"piastowski browar";"KULTYSTA";"40523701"
"2026-01-11";"R14";"196";"Tharkun";"ŁAPACZ MYŚLI";"40269662"
"2026-01-11";"R14";"197";"sn0ke";"SSAK";"39801139"
"2026-01-11";"R14";"198";"Razor66";"SSAK";"39500416"
"2026-01-11";"R14";"199";"Mors TuaVita Mea";"POTĘPIONY";"38910131"
"2026-01-11";"R14";"200";"mac";"WŁADCA ZWIERZĄT";"38305243"
"2026-01-12";"R1";"1";"Lucius";"CAPTEUR D’ESPRIT";"147229292"
"2026-01-12";"R1";"2";"VashTheStampede";"CAPTEUR D’ESPRIT";"146478378"
"2026-01-12";"R1";"3";"vip";"ABSORBEUR";"132719232"
"2026-01-12";"R1";"4";"filou";"ABSORBEUR";"126089147"
"2026-01-12";"R1";"5";"LoPHH";"ABSORBEUR";"118662321"
"2026-01-12";"R1";"6";"Bouloche";"DAMNÉ";"108825401"
"2026-01-12";"R1";"7";"Hyeud";"CAPTEUR D’ESPRIT";"89598306"
"2026-01-12";"R1";"8";"Gros_Pixel";"SEIGNEUR DES BÊTES";"83727198"
"2026-01-12";"R1";"9";"Atomisorix";"ABSORBEUR";"82867426"
"2026-01-12";"R1";"10";"Yanoss";"CAPTEUR D’ESPRIT";"74851933"
"2026-01-12";"R1";"11";"Longdubout";"SEIGNEUR DES BÊTES";"74737839"
"2026-01-12";"R1";"12";"Venom66";"ABSORBEUR";"74135573"
"2026-01-12";"R1";"13";"Lillith";"CAPTEUR D’ESPRIT";"73101712"
"2026-01-12";"R1";"14";"Dunkelheit";"ABSORBEUR";"70174875"
"2026-01-12";"R1";"15";"end_die";"CAPTEUR D’ESPRIT";"69852887"
"2026-01-12";"R1";"16";"K3K";"CULTISTE";"69132825"
"2026-01-12";"R1";"17";"drakull";"DAMNÉ";"69062946"
"2026-01-12";"R1";"18";"Hitsu";"CAPTEUR D’ESPRIT";"66587604"
"2026-01-12";"R1";"19";"TINOU66";"DAMNÉ";"62899885"
"2026-01-12";"R1";"20";"Bfs";"CULTISTE";"59393611"
"2026-01-12";"R1";"21";"Ootsie";"DAMNÉ";"52394343"
"2026-01-12";"R1";"22";"Lucien";"ABSORBEUR";"49770122"
"2026-01-12";"R1";"23";"Zora la mousse";"ABSORBEUR";"49551213"
"2026-01-12";"R1";"24";"Polla";"DAMNÉ";"49234409"
"2026-01-12";"R1";"25";"Gozer";"CULTISTE";"47383925"
"2026-01-12";"R1";"26";"jbstar44";"CAPTEUR D’ESPRIT";"44936604"
"2026-01-12";"R1";"27";"Rampa";"CAPTEUR D’ESPRIT";"44629365"
"2026-01-12";"R1";"28";"himmortelle";"CAPTEUR D’ESPRIT";"44516977"
"2026-01-12";"R1";"29";"red djebel";"DAMNÉ";"43750081"
"2026-01-12";"R1";"30";"Sirius";"DAMNÉ";"43688383"
"2026-01-12";"R1";"31";"lepicard";"ABSORBEUR";"41023191"
"2026-01-12";"R1";"32";"pek";"CULTISTE";"31798032"
"2026-01-12";"R1";"33";"Elvi";"DAMNÉ";"26586685"
"2026-01-12";"R1";"34";"Glen";"CULTISTE";"26418749"
"2026-01-12";"R1";"35";"Trex";"SEIGNEUR DES BÊTES";"26379355"
"2026-01-12";"R1";"36";"the boss29";"ABSORBEUR";"21446788"
"2026-01-12";"R1";"37";"Zyon";"ABSORBEUR";"19207999"
"2026-01-12";"R1";"38";"Oxi";"CULTISTE";"18188013"
"2026-01-12";"R1";"39";"Himotep";"ABSORBEUR";"18170272"
"2026-01-12";"R1";"40";"DarKatara";"ABSORBEUR";"18087270"
"2026-01-12";"R1";"41";"Sirtus";"CULTISTE";"14333699"
"2026-01-12";"R1";"42";"evaalamer";"CAPTEUR D’ESPRIT";"13744134"
"2026-01-12";"R1";"43";"Shadowfax";"SEIGNEUR DES BÊTES";"13401086"
"2026-01-12";"R1";"44";"Hao";"ABSORBEUR";"12872649"
"2026-01-12";"R1";"45";"barracuda61";"DAMNÉ";"11753634"
"2026-01-12";"R1";"46";"Chani";"SEIGNEUR DES BÊTES";"9782325"
"2026-01-12";"R1";"47";"LAPINOU";"DAMNÉ";"9630376"
"2026-01-12";"R1";"48";"liman";"ABSORBEUR";"7883399"
"2026-01-12";"R1";"49";"Phaedrya";"CAPTEUR D’ESPRIT";"7746487"
"2026-01-12";"R1";"50";"Ianto";"ABSORBEUR";"7693161"
"2026-01-12";"R1";"51";"COMANDO";"CULTISTE";"7269738"
"2026-01-12";"R1";"52";"Cabs";"CULTISTE";"7193954"
"2026-01-12";"R1";"53";"Fetide";"ABSORBEUR";"6857304"
"2026-01-12";"R1";"54";"Leeloo";"ABSORBEUR";"6706595"
"2026-01-12";"R1";"55";"Esotrix";"DAMNÉ";"5882043"
"2026-01-12";"R1";"56";"Alustrielle";"CAPTEUR D’ESPRIT";"4971669"
"2026-01-12";"R1";"57";"Cookies";"ABSORBEUR";"4186540"
"2026-01-12";"R1";"58";"Sepultura";"ABSORBEUR";"3328242"
"2026-01-12";"R1";"59";"topopobubul";"CULTISTE";"3181125"
"2026-01-12";"R1";"60";"Arwenia";"ABSORBEUR";"2840510"
"2026-01-12";"R1";"61";"Angel-Lehran";"ABSORBEUR";"2512462"
"2026-01-12";"R1";"62";"Ciprine";"CAPTEUR D’ESPRIT";"2400006"
"2026-01-12";"R1";"63";"Arazorn";"SEIGNEUR DES BÊTES";"2261484"
"2026-01-12";"R1";"64";"Katrina";"CULTISTE";"2127695"
"2026-01-12";"R1";"65";"Fulvia";"CAPTEUR D’ESPRIT";"2033633"
"2026-01-12";"R1";"66";"naila";"CAPTEUR D’ESPRIT";"1878523"
"2026-01-12";"R1";"67";"Aphrodite";"DAMNÉ";"1835995"
"2026-01-12";"R1";"68";"Varüs";"ABSORBEUR";"1670173"
"2026-01-12";"R1";"69";"freeklane";"DAMNÉ";"1615702"
"2026-01-12";"R1";"70";"xeltron";"CULTISTE";"1542563"
"2026-01-12";"R1";"71";"Byby";"ABSORBEUR";"1503429"
"2026-01-12";"R1";"72";"Chrisdiam";"CULTISTE";"1438401"
"2026-01-12";"R1";"73";"latasama";"ABSORBEUR";"1322348"
"2026-01-12";"R1";"74";"Drakula";"CAPTEUR D’ESPRIT";"1276847"
"2026-01-12";"R1";"75";"LuXiA";"CAPTEUR D’ESPRIT";"1231337"
"2026-01-12";"R1";"76";"Old-One";"CAPTEUR D’ESPRIT";"1117313"
"2026-01-12";"R1";"77";"Cosmoï";"ABSORBEUR";"1095307"
"2026-01-12";"R1";"78";"Berny";"CULTISTE";"1072666"
"2026-01-12";"R1";"79";"Rahinim";"DAMNÉ";"1059861"
"2026-01-12";"R1";"80";"yobiz";"CAPTEUR D’ESPRIT";"1054312"
"2026-01-12";"R1";"81";"Sith";"ABSORBEUR";"1047395"
"2026-01-12";"R1";"82";"tboy 2.0";"ABSORBEUR";"1027264"
"2026-01-12";"R1";"83";"Sinwar";"DAMNÉ";"956839"
"2026-01-12";"R1";"84";"Argentoratum";"ABSORBEUR";"896843"
"2026-01-12";"R1";"85";"tatian";"ABSORBEUR";"892990"
"2026-01-12";"R1";"86";"furby";"ABSORBEUR";"845975"
"2026-01-12";"R1";"87";"Dark Oblivion";"ABSORBEUR";"834536"
"2026-01-12";"R1";"88";"very";"DAMNÉ";"744773"
"2026-01-12";"R1";"89";"Arjuna";"CAPTEUR D’ESPRIT";"676563"
"2026-01-12";"R1";"90";"anargh";"CULTISTE";"674700"
"2026-01-12";"R1";"91";"pichon";"ABSORBEUR";"587380"
"2026-01-12";"R1";"92";"Démonbubul";"CULTISTE";"587004"
"2026-01-12";"R1";"93";"Hieros";"CULTISTE";"463474"
"2026-01-12";"R1";"94";"DeepThroat";"ABSORBEUR";"461488"
"2026-01-12";"R1";"95";"Aiolios";"DAMNÉ";"450820"
"2026-01-12";"R1";"96";"Argawaen";"CAPTEUR D’ESPRIT";"443354"
"2026-01-12";"R1";"97";"OldMaster";"ABSORBEUR";"430090"
"2026-01-12";"R1";"98";"monti";"ABSORBEUR";"409454"
"2026-01-12";"R1";"99";"Ellandir";"ABSORBEUR";"406988"
"2026-01-12";"R1";"100";"Chameleon";"CULTISTE";"399533"
"2026-01-12";"R1";"101";"dieu32";"DAMNÉ";"369694"
"2026-01-12";"R1";"102";"tara2";"CULTISTE";"359956"
"2026-01-12";"R1";"103";"elemak";"CULTISTE";"337678"
"2026-01-12";"R1";"104";"Gilgameš";"ABSORBEUR";"326069"
"2026-01-12";"R1";"105";"Kengo";"CULTISTE";"325891"
"2026-01-12";"R1";"106";"Defqon.1";"ABSORBEUR";"322724"
"2026-01-12";"R1";"107";"Blue_Dragonne";"CAPTEUR D’ESPRIT";"308539"
"2026-01-12";"R1";"108";"Calantha";"CAPTEUR D’ESPRIT";"305151"
"2026-01-12";"R1";"109";"demone666";"SEIGNEUR DES BÊTES";"294640"
"2026-01-12";"R1";"110";"Nyhu";"ABSORBEUR";"278454"
"2026-01-12";"R1";"111";"laguile";"SEIGNEUR DES BÊTES";"268242"
"2026-01-12";"R1";"112";"Fyloulik";"CAPTEUR D’ESPRIT";"261854"
"2026-01-12";"R1";"113";"Nym";"ABSORBEUR";"253165"
"2026-01-12";"R1";"114";"Destiny";"DAMNÉ";"252323"
"2026-01-12";"R1";"115";"Malsaint";"ABSORBEUR";"246460"
"2026-01-12";"R1";"116";"Tyr60";"DAMNÉ";"245569"
"2026-01-12";"R1";"117";"Blademan";"DAMNÉ";"245220"
"2026-01-12";"R1";"118";"bubul666";"ABSORBEUR";"239438"
"2026-01-12";"R1";"119";"pierre1098";"DAMNÉ";"231968"
"2026-01-12";"R1";"120";"zombie666";"SEIGNEUR DES BÊTES";"222561"
"2026-01-12";"R1";"121";"alban";"CULTISTE";"212995"
"2026-01-12";"R1";"122";"Katarina";"DAMNÉ";"206644"
"2026-01-12";"R1";"123";"Trillian";"ABSORBEUR";"205202"
"2026-01-12";"R1";"124";"detesta";"ABSORBEUR";"202832"
"2026-01-12";"R1";"125";"bartus";"ABSORBEUR";"201339"
"2026-01-12";"R1";"126";"skoriusback";"CAPTEUR D’ESPRIT";"199600"
"2026-01-12";"R1";"127";"Ryuk14";"DAMNÉ";"197350"
"2026-01-12";"R1";"128";"matador";"DAMNÉ";"182862"
"2026-01-12";"R1";"129";"Trafalgar D WaterLaw";"SEIGNEUR DES BÊTES";"179733"
"2026-01-12";"R1";"130";"Anarion";"ABSORBEUR";"176774"
"2026-01-12";"R1";"131";"Suky";"ABSORBEUR";"168632"
"2026-01-12";"R1";"132";"Octavia";"DAMNÉ";"166367"
"2026-01-12";"R1";"133";"torktotcia";"SEIGNEUR DES BÊTES";"160056"
"2026-01-12";"R1";"134";"Laminateur";"DAMNÉ";"157779"
"2026-01-12";"R1";"135";"Meliodas";"ABSORBEUR";"155549"
"2026-01-12";"R1";"136";"letrans";"ABSORBEUR";"155382"
"2026-01-12";"R1";"137";"Napoleon";"CULTISTE";"146071"
"2026-01-12";"R1";"138";"frezze";"DAMNÉ";"145903"
"2026-01-12";"R1";"139";"attila311";"SEIGNEUR DES BÊTES";"144557"
"2026-01-12";"R1";"140";"petitelfe";"CAPTEUR D’ESPRIT";"142027"
"2026-01-12";"R1";"141";"cheva";"DAMNÉ";"139532"
"2026-01-12";"R1";"142";"Aelena";"ABSORBEUR";"136221"
"2026-01-12";"R1";"143";"Morwon";"CAPTEUR D’ESPRIT";"128016"
"2026-01-12";"R1";"144";"Minerve";"CAPTEUR D’ESPRIT";"126778"
"2026-01-12";"R1";"145";"BOSWER";"ABSORBEUR";"122743"
"2026-01-12";"R1";"146";"LORENZO";"CAPTEUR D’ESPRIT";"119237"
"2026-01-12";"R1";"147";"Greta";"CAPTEUR D’ESPRIT";"119025"
"2026-01-12";"R1";"148";"Negan";"DAMNÉ";"114645"
"2026-01-12";"R1";"149";"aylana";"CAPTEUR D’ESPRIT";"112470"
"2026-01-12";"R1";"150";"zuro";"CAPTEUR D’ESPRIT";"107439"
"2026-01-12";"R1";"151";"Ptitebuse";"CULTISTE";"106985"
"2026-01-12";"R1";"152";"Ozel";"ABSORBEUR";"105173"
"2026-01-12";"R1";"153";"Multi";"CULTISTE";"101221"
"2026-01-12";"R1";"154";"Aarnold";"CAPTEUR D’ESPRIT";"96898"
"2026-01-12";"R1";"155";"Matias";"CAPTEUR D’ESPRIT";"95876"
"2026-01-12";"R1";"156";"Mr6Pack";"ABSORBEUR";"94387"
"2026-01-12";"R1";"157";"pyrrhos claudia";"CULTISTE";"88910"
"2026-01-12";"R1";"158";"skarnshiva";"DAMNÉ";"87448"
"2026-01-12";"R1";"159";"Specialized666";"DAMNÉ";"86980"
"2026-01-12";"R1";"160";"vanlo";"ABSORBEUR";"84966"
"2026-01-12";"R1";"161";"Garnett";"CULTISTE";"84927"
"2026-01-12";"R1";"162";"tennec1";"DAMNÉ";"84911"
"2026-01-12";"R1";"163";"ten shin";"CULTISTE";"78524"
"2026-01-12";"R1";"164";"Elspartucus";"CULTISTE";"77132"
"2026-01-12";"R1";"165";"boub";"DAMNÉ";"75134"
"2026-01-12";"R1";"166";"Balouzaure";"CULTISTE";"74946"
"2026-01-12";"R1";"167";"Purgatory";"DAMNÉ";"74550"
"2026-01-12";"R1";"168";"lovekiller";"CULTISTE";"73018"
"2026-01-12";"R1";"169";"Maximilian";"ABSORBEUR";"70801"
"2026-01-12";"R1";"170";"Left4dead";"CULTISTE";"69432"
"2026-01-12";"R1";"171";"black-54700";"CULTISTE";"68487"
"2026-01-12";"R1";"172";"Arbiter";"CULTISTE";"66143"
"2026-01-12";"R1";"173";"oim007";"ABSORBEUR";"66070"
"2026-01-12";"R1";"174";"Aldebaran";"SEIGNEUR DES BÊTES";"65466"
"2026-01-12";"R1";"175";"Paddy";"DAMNÉ";"63527"
"2026-01-12";"R1";"176";"djedje38";"DAMNÉ";"61030"
"2026-01-12";"R1";"177";"Alexander Corvinus";"ABSORBEUR";"59705"
"2026-01-12";"R1";"178";"Chihiro";"SEIGNEUR DES BÊTES";"56459"
"2026-01-12";"R1";"179";"Raa";"DAMNÉ";"56328"
"2026-01-12";"R1";"180";"dirtydiana";"DAMNÉ";"55120"
"2026-01-12";"R1";"181";"bichettem";"CAPTEUR D’ESPRIT";"52919"
"2026-01-12";"R1";"182";"Eole";"SEIGNEUR DES BÊTES";"51656"
"2026-01-12";"R1";"183";"alinasoif";"CAPTEUR D’ESPRIT";"51136"
"2026-01-12";"R1";"184";"SimpleJ";"DAMNÉ";"50785"
"2026-01-12";"R1";"185";"chrisskiller";"DAMNÉ";"49686"
"2026-01-12";"R1";"186";"wednesday13";"DAMNÉ";"49674"
"2026-01-12";"R1";"187";"Guili";"DAMNÉ";"48142"
"2026-01-12";"R1";"188";"Arn03";"ABSORBEUR";"47118"
"2026-01-12";"R1";"189";"dablheim";"DAMNÉ";"45886"
"2026-01-12";"R1";"190";"Siegomix";"CULTISTE";"45277"
"2026-01-12";"R1";"191";"Asher";"ABSORBEUR";"44576"
"2026-01-12";"R1";"192";"Yulrich";"DAMNÉ";"43870"
"2026-01-12";"R1";"193";"Florimel";"CULTISTE";"43330"
"2026-01-12";"R1";"194";"shakuras";"CAPTEUR D’ESPRIT";"41708"
"2026-01-12";"R1";"195";"Bloodgunn";"ABSORBEUR";"39860"
"2026-01-12";"R1";"196";"DevilMayCry";"DAMNÉ";"39667"
"2026-01-12";"R1";"197";"bagghera63";"CULTISTE";"39356"
"2026-01-12";"R1";"198";"zbougalou";"ABSORBEUR";"39261"
"2026-01-12";"R1";"199";"zae";"CAPTEUR D’ESPRIT";"39200"
"2026-01-12";"R1";"200";"Hillen";"ABSORBEUR";"37516"
"2026-01-12";"R2";"1";"burns";"CAPTEUR D’ESPRIT";"215630622"
"2026-01-12";"R2";"2";"Mugenn";"CAPTEUR D’ESPRIT";"215607328"
"2026-01-12";"R2";"3";"Agon";"CAPTEUR D’ESPRIT";"179572455"
"2026-01-12";"R2";"4";"darkgui";"CAPTEUR D’ESPRIT";"172856160"
"2026-01-12";"R2";"5";"Aidreon";"CAPTEUR D’ESPRIT";"161345030"
"2026-01-12";"R2";"6";"Nicci";"CAPTEUR D’ESPRIT";"155464249"
"2026-01-12";"R2";"7";"iop";"CAPTEUR D’ESPRIT";"151760021"
"2026-01-12";"R2";"8";"juge";"CAPTEUR D’ESPRIT";"146022725"
"2026-01-12";"R2";"9";"nausee";"CAPTEUR D’ESPRIT";"134381643"
"2026-01-12";"R2";"10";"Wolfy";"CAPTEUR D’ESPRIT";"127242455"
"2026-01-12";"R2";"11";"Hitsu005";"CAPTEUR D’ESPRIT";"113812198"
"2026-01-12";"R2";"12";"Glaucos";"CAPTEUR D’ESPRIT";"107010431"
"2026-01-12";"R2";"13";"end_die";"CAPTEUR D’ESPRIT";"106845836"
"2026-01-12";"R2";"14";"Ellundril Chariakin";"CAPTEUR D’ESPRIT";"96592251"
"2026-01-12";"R2";"15";"constantina";"CAPTEUR D’ESPRIT";"93996712"
"2026-01-12";"R2";"16";"Velerynne";"CAPTEUR D’ESPRIT";"92839151"
"2026-01-12";"R2";"17";"PARANOÏA";"ABSORBEUR";"91915696"
"2026-01-12";"R2";"18";"zebecasse";"CAPTEUR D’ESPRIT";"84007554"
"2026-01-12";"R2";"19";"Hoffnung";"ABSORBEUR";"83776209"
"2026-01-12";"R2";"20";"Aka";"CAPTEUR D’ESPRIT";"83644061"
"2026-01-12";"R2";"21";"Akhasha";"SEIGNEUR DES BÊTES";"81920770"
"2026-01-12";"R2";"22";"villot";"CAPTEUR D’ESPRIT";"80292973"
"2026-01-12";"R2";"23";"Chani";"ABSORBEUR";"76384618"
"2026-01-12";"R2";"24";"Ellanna";"CAPTEUR D’ESPRIT";"70101538"
"2026-01-12";"R2";"25";"Mini-pouce";"ABSORBEUR";"61606182"
"2026-01-12";"R2";"26";"sheus";"CULTISTE";"60773043"
"2026-01-12";"R2";"27";"Esteras";"CAPTEUR D’ESPRIT";"58403637"
"2026-01-12";"R2";"28";"OPI2candy";"CULTISTE";"48923790"
